fecha_venta,var1(t-7 day),var1(t-6 day),var1(t-5 day),var1(t-4 day),var1(t-3 day),var1(t-2 day),var1(t-1 day),var1(t-5 week),var1(t-4 week),var1(t-3 week),var1(t-2 week),var1(t-1 week),var1(t),tipo_festivo,day,dayofweek,month,year,weekday
2022-12-31,192.0,267.0,246.0,234.0,204.0,195.0,153.0,243.0,243.0,285.0,285.0,192.0,198.0,0,31,6,12,2022,0
2023-01-01,267.0,246.0,234.0,204.0,195.0,153.0,198.0,336.0,267.0,312.0,291.0,267.0,411.0,1,1,7,1,2023,0
2023-01-02,246.0,234.0,204.0,195.0,153.0,198.0,411.0,243.0,240.0,129.0,246.0,246.0,273.0,0,2,1,1,2023,1
2023-01-03,234.0,204.0,195.0,153.0,198.0,411.0,273.0,207.0,360.0,165.0,219.0,234.0,186.0,0,3,2,1,2023,1
2023-01-04,204.0,195.0,153.0,198.0,411.0,273.0,186.0,240.0,210.0,237.0,174.0,204.0,129.0,0,4,3,1,2023,1
2023-01-05,195.0,153.0,198.0,411.0,273.0,186.0,129.0,216.0,252.0,186.0,177.0,195.0,144.0,0,5,4,1,2023,1
2023-01-06,153.0,198.0,411.0,273.0,186.0,129.0,144.0,237.0,177.0,258.0,141.0,153.0,189.0,0,6,5,1,2023,1
2023-01-07,198.0,411.0,273.0,186.0,129.0,144.0,189.0,243.0,285.0,285.0,192.0,198.0,264.0,0,7,6,1,2023,0
2023-01-08,411.0,273.0,186.0,129.0,144.0,189.0,264.0,267.0,312.0,291.0,267.0,411.0,315.0,0,8,7,1,2023,0
2023-01-09,273.0,186.0,129.0,144.0,189.0,264.0,315.0,240.0,129.0,246.0,246.0,273.0,126.0,0,9,1,1,2023,1
2023-01-10,186.0,129.0,144.0,189.0,264.0,315.0,126.0,360.0,165.0,219.0,234.0,186.0,144.0,0,10,2,1,2023,1
2023-01-11,129.0,144.0,189.0,264.0,315.0,126.0,144.0,210.0,237.0,174.0,204.0,129.0,222.0,0,11,3,1,2023,1
2023-01-12,144.0,189.0,264.0,315.0,126.0,144.0,222.0,252.0,186.0,177.0,195.0,144.0,177.0,0,12,4,1,2023,1
2023-01-13,189.0,264.0,315.0,126.0,144.0,222.0,177.0,177.0,258.0,141.0,153.0,189.0,213.0,0,13,5,1,2023,1
2023-01-14,264.0,315.0,126.0,144.0,222.0,177.0,213.0,285.0,285.0,192.0,198.0,264.0,270.0,0,14,6,1,2023,0
2023-01-15,315.0,126.0,144.0,222.0,177.0,213.0,270.0,312.0,291.0,267.0,411.0,315.0,342.0,0,15,7,1,2023,0
2023-01-16,126.0,144.0,222.0,177.0,213.0,270.0,342.0,129.0,246.0,246.0,273.0,126.0,276.0,0,16,1,1,2023,1
2023-01-17,144.0,222.0,177.0,213.0,270.0,342.0,276.0,165.0,219.0,234.0,186.0,144.0,183.0,0,17,2,1,2023,1
2023-01-18,222.0,177.0,213.0,270.0,342.0,276.0,183.0,237.0,174.0,204.0,129.0,222.0,258.0,0,18,3,1,2023,1
2023-01-19,177.0,213.0,270.0,342.0,276.0,183.0,258.0,186.0,177.0,195.0,144.0,177.0,246.0,0,19,4,1,2023,1
2023-01-20,213.0,270.0,342.0,276.0,183.0,258.0,246.0,258.0,141.0,153.0,189.0,213.0,225.0,0,20,5,1,2023,1
2023-01-21,270.0,342.0,276.0,183.0,258.0,246.0,225.0,285.0,192.0,198.0,264.0,270.0,369.0,0,21,6,1,2023,0
2023-01-22,342.0,276.0,183.0,258.0,246.0,225.0,369.0,291.0,267.0,411.0,315.0,342.0,456.0,0,22,7,1,2023,0
2023-01-23,276.0,183.0,258.0,246.0,225.0,369.0,456.0,246.0,246.0,273.0,126.0,276.0,270.0,0,23,1,1,2023,1
2023-01-24,183.0,258.0,246.0,225.0,369.0,456.0,270.0,219.0,234.0,186.0,144.0,183.0,171.0,0,24,2,1,2023,1
2023-01-25,258.0,246.0,225.0,369.0,456.0,270.0,171.0,174.0,204.0,129.0,222.0,258.0,174.0,0,25,3,1,2023,1
2023-01-26,246.0,225.0,369.0,456.0,270.0,171.0,174.0,177.0,195.0,144.0,177.0,246.0,261.0,0,26,4,1,2023,1
2023-01-27,225.0,369.0,456.0,270.0,171.0,174.0,261.0,141.0,153.0,189.0,213.0,225.0,249.0,0,27,5,1,2023,1
2023-01-28,369.0,456.0,270.0,171.0,174.0,261.0,249.0,192.0,198.0,264.0,270.0,369.0,276.0,0,28,6,1,2023,0
2023-01-29,456.0,270.0,171.0,174.0,261.0,249.0,276.0,267.0,411.0,315.0,342.0,456.0,534.0,0,29,7,1,2023,0
2023-01-30,270.0,171.0,174.0,261.0,249.0,276.0,534.0,246.0,273.0,126.0,276.0,270.0,261.0,0,30,1,1,2023,1
2023-01-31,171.0,174.0,261.0,249.0,276.0,534.0,261.0,234.0,186.0,144.0,183.0,171.0,249.0,0,31,2,1,2023,1
2023-02-01,174.0,261.0,249.0,276.0,534.0,261.0,249.0,204.0,129.0,222.0,258.0,174.0,201.0,0,1,3,2,2023,1
2023-02-02,261.0,249.0,276.0,534.0,261.0,249.0,201.0,195.0,144.0,177.0,246.0,261.0,171.0,0,2,4,2,2023,1
2023-02-03,249.0,276.0,534.0,261.0,249.0,201.0,171.0,153.0,189.0,213.0,225.0,249.0,246.0,0,3,5,2,2023,1
2023-02-04,276.0,534.0,261.0,249.0,201.0,171.0,246.0,198.0,264.0,270.0,369.0,276.0,411.0,0,4,6,2,2023,0
2023-02-05,534.0,261.0,249.0,201.0,171.0,246.0,411.0,411.0,315.0,342.0,456.0,534.0,399.0,0,5,7,2,2023,0
2023-02-06,261.0,249.0,201.0,171.0,246.0,411.0,399.0,273.0,126.0,276.0,270.0,261.0,297.0,0,6,1,2,2023,1
2023-02-07,249.0,201.0,171.0,246.0,411.0,399.0,297.0,186.0,144.0,183.0,171.0,249.0,213.0,0,7,2,2,2023,1
2023-02-08,201.0,171.0,246.0,411.0,399.0,297.0,213.0,129.0,222.0,258.0,174.0,201.0,252.0,0,8,3,2,2023,1
2023-02-09,171.0,246.0,411.0,399.0,297.0,213.0,252.0,144.0,177.0,246.0,261.0,171.0,243.0,0,9,4,2,2023,1
2023-02-10,246.0,411.0,399.0,297.0,213.0,252.0,243.0,189.0,213.0,225.0,249.0,246.0,297.0,0,10,5,2,2023,1
2023-02-11,411.0,399.0,297.0,213.0,252.0,243.0,297.0,264.0,270.0,369.0,276.0,411.0,375.0,0,11,6,2,2023,0
2023-02-12,399.0,297.0,213.0,252.0,243.0,297.0,375.0,315.0,342.0,456.0,534.0,399.0,348.0,0,12,7,2,2023,0
2023-02-13,297.0,213.0,252.0,243.0,297.0,375.0,348.0,126.0,276.0,270.0,261.0,297.0,189.0,0,13,1,2,2023,1
2023-02-14,213.0,252.0,243.0,297.0,375.0,348.0,189.0,144.0,183.0,171.0,249.0,213.0,267.0,0,14,2,2,2023,1
2023-02-15,252.0,243.0,297.0,375.0,348.0,189.0,267.0,222.0,258.0,174.0,201.0,252.0,264.0,0,15,3,2,2023,1
2023-02-16,243.0,297.0,375.0,348.0,189.0,267.0,264.0,177.0,246.0,261.0,171.0,243.0,180.0,0,16,4,2,2023,1
2023-02-17,297.0,375.0,348.0,189.0,267.0,264.0,180.0,213.0,225.0,249.0,246.0,297.0,249.0,0,17,5,2,2023,1
2023-02-18,375.0,348.0,189.0,267.0,264.0,180.0,249.0,270.0,369.0,276.0,411.0,375.0,423.0,0,18,6,2,2023,0
2023-02-19,348.0,189.0,267.0,264.0,180.0,249.0,423.0,342.0,456.0,534.0,399.0,348.0,345.0,0,19,7,2,2023,0
2023-02-20,189.0,267.0,264.0,180.0,249.0,423.0,345.0,276.0,270.0,261.0,297.0,189.0,258.0,0,20,1,2,2023,1
2023-02-21,267.0,264.0,180.0,249.0,423.0,345.0,258.0,183.0,171.0,249.0,213.0,267.0,255.0,0,21,2,2,2023,1
2023-02-22,264.0,180.0,249.0,423.0,345.0,258.0,255.0,258.0,174.0,201.0,252.0,264.0,189.0,0,22,3,2,2023,1
2023-02-23,180.0,249.0,423.0,345.0,258.0,255.0,189.0,246.0,261.0,171.0,243.0,180.0,252.0,0,23,4,2,2023,1
2023-02-24,249.0,423.0,345.0,258.0,255.0,189.0,252.0,225.0,249.0,246.0,297.0,249.0,294.0,0,24,5,2,2023,1
2023-02-25,423.0,345.0,258.0,255.0,189.0,252.0,294.0,369.0,276.0,411.0,375.0,423.0,342.0,0,25,6,2,2023,0
2023-02-26,345.0,258.0,255.0,189.0,252.0,294.0,342.0,456.0,534.0,399.0,348.0,345.0,507.0,0,26,7,2,2023,0
2023-02-27,258.0,255.0,189.0,252.0,294.0,342.0,507.0,270.0,261.0,297.0,189.0,258.0,294.0,0,27,1,2,2023,1
2023-02-28,255.0,189.0,252.0,294.0,342.0,507.0,294.0,171.0,249.0,213.0,267.0,255.0,486.0,1,28,2,2,2023,1
2023-03-01,189.0,252.0,294.0,342.0,507.0,294.0,486.0,174.0,201.0,252.0,264.0,189.0,171.0,0,1,3,3,2023,1
2023-03-02,252.0,294.0,342.0,507.0,294.0,486.0,171.0,261.0,171.0,243.0,180.0,252.0,258.0,0,2,4,3,2023,1
2023-03-03,294.0,342.0,507.0,294.0,486.0,171.0,258.0,249.0,246.0,297.0,249.0,294.0,273.0,0,3,5,3,2023,1
2023-03-04,342.0,507.0,294.0,486.0,171.0,258.0,273.0,276.0,411.0,375.0,423.0,342.0,303.0,0,4,6,3,2023,0
2023-03-05,507.0,294.0,486.0,171.0,258.0,273.0,303.0,534.0,399.0,348.0,345.0,507.0,429.0,0,5,7,3,2023,0
2023-03-06,294.0,486.0,171.0,258.0,273.0,303.0,429.0,261.0,297.0,189.0,258.0,294.0,201.0,0,6,1,3,2023,1
2023-03-07,486.0,171.0,258.0,273.0,303.0,429.0,201.0,249.0,213.0,267.0,255.0,486.0,168.0,0,7,2,3,2023,1
2023-03-08,171.0,258.0,273.0,303.0,429.0,201.0,168.0,201.0,252.0,264.0,189.0,171.0,183.0,0,8,3,3,2023,1
2023-03-09,258.0,273.0,303.0,429.0,201.0,168.0,183.0,171.0,243.0,180.0,252.0,258.0,177.0,0,9,4,3,2023,1
2023-03-10,273.0,303.0,429.0,201.0,168.0,183.0,177.0,246.0,297.0,249.0,294.0,273.0,255.0,0,10,5,3,2023,1
2023-03-11,303.0,429.0,201.0,168.0,183.0,177.0,255.0,411.0,375.0,423.0,342.0,303.0,312.0,0,11,6,3,2023,0
2023-03-12,429.0,201.0,168.0,183.0,177.0,255.0,312.0,399.0,348.0,345.0,507.0,429.0,276.0,0,12,7,3,2023,0
2023-03-13,201.0,168.0,183.0,177.0,255.0,312.0,276.0,297.0,189.0,258.0,294.0,201.0,150.0,0,13,1,3,2023,1
2023-03-14,168.0,183.0,177.0,255.0,312.0,276.0,150.0,213.0,267.0,255.0,486.0,168.0,219.0,0,14,2,3,2023,1
2023-03-15,183.0,177.0,255.0,312.0,276.0,150.0,219.0,252.0,264.0,189.0,171.0,183.0,192.0,0,15,3,3,2023,1
2023-03-16,177.0,255.0,312.0,276.0,150.0,219.0,192.0,243.0,180.0,252.0,258.0,177.0,255.0,0,16,4,3,2023,1
2023-03-17,255.0,312.0,276.0,150.0,219.0,192.0,255.0,297.0,249.0,294.0,273.0,255.0,177.0,0,17,5,3,2023,1
2023-03-18,312.0,276.0,150.0,219.0,192.0,255.0,177.0,375.0,423.0,342.0,303.0,312.0,327.0,0,18,6,3,2023,0
2023-03-19,276.0,150.0,219.0,192.0,255.0,177.0,327.0,348.0,345.0,507.0,429.0,276.0,369.0,0,19,7,3,2023,0
2023-03-20,150.0,219.0,192.0,255.0,177.0,327.0,369.0,189.0,258.0,294.0,201.0,150.0,153.0,0,20,1,3,2023,1
2023-03-21,219.0,192.0,255.0,177.0,327.0,369.0,153.0,267.0,255.0,486.0,168.0,219.0,216.0,0,21,2,3,2023,1
2023-03-22,192.0,255.0,177.0,327.0,369.0,153.0,216.0,264.0,189.0,171.0,183.0,192.0,216.0,0,22,3,3,2023,1
2023-03-23,255.0,177.0,327.0,369.0,153.0,216.0,216.0,180.0,252.0,258.0,177.0,255.0,270.0,0,23,4,3,2023,1
2023-03-24,177.0,327.0,369.0,153.0,216.0,216.0,270.0,249.0,294.0,273.0,255.0,177.0,150.0,0,24,5,3,2023,1
2023-03-25,327.0,369.0,153.0,216.0,216.0,270.0,150.0,423.0,342.0,303.0,312.0,327.0,309.0,0,25,6,3,2023,0
2023-03-26,369.0,153.0,216.0,216.0,270.0,150.0,309.0,345.0,507.0,429.0,276.0,369.0,321.0,0,26,7,3,2023,0
